Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),AQI_PM2.5,AQI_PM10
7/3/2019,39.50605263,113.2490909,7.352820513,26.49512821,21.39815789,31.29275862,9.3696875,1.023421053,39.41263158,1.66516129,10.81758621,0.6275,1.343333333,2.462,34.72791667,47.85724138,1.525357143,147.272069,0,0.005,154.892069,949.6557692,-0.015,66.52655263,113.9841091
7/4/2019,38.72526316,90.63969697,14.77487179,29.67282051,27.78947368,27.70827586,9.598125,1.152894737,27.44342105,2.35,27.37966667,0.8275,3.7925,3.153333333,31.09875,66.23344828,1.389285714,163.8368966,0.075,2.764,81.77068966,949.2453846,-0.05,65.25126316,90.82690303
7/5/2019,47.61684211,99.68,20.55,33.75384615,33.32263158,36.2462069,10.6975,1.188157895,22.74552632,2.9465625,27.29387097,1.276,4.18,7.053333333,29.72333333,73.21344828,1.284642857,168.0110345,0.037619048,1.85725,105.3417241,947.7365385,-0.058333333,79.77417544,99.6864
7/6/2019,53.18026316,88.92212121,11.94410256,29.08487179,26.22473684,34.96931034,10.0503125,1.003947368,33.66,1.98,16.244,0.508,1.9375,3.843333333,31.62125,62.30068966,1.3725,148.0482759,0.001428571,0.065,180.6868966,946.51,0.008333333,88.86109649,89.14367879
7/7/2019,40.01277778,94.39290323,12.01388889,29.80583333,26.86628571,30.8572,10.46766667,1.113428571,38.10277778,2.172666667,14.82535714,0.162,2.4575,3.983333333,31.76818182,62.37962963,1.0244,177.0203846,0.004736842,0.2125,131.0474074,944.8679167,-0.001666667,67.3542037,94.50504516
7/8/2019,49.54868421,148.4847059,11.70615385,32.89948718,28.29578947,32.07517241,10.3975,1.175789474,32.48973684,2.2878125,17.431,0.902,2.69,4.093333333,32.54791667,57.56517241,1.114285714,183.4496552,0.047619048,2.365,142.5796552,947.5715385,0.015,82.92951754,148.5150118
7/9/2019,41.97131579,129.8584848,12.12131579,30.10153846,27.115,31.46586207,9.355625,1.147105263,22.47526316,2.0165625,20.27966667,1.486,3.2925,4.295,30.7675,63.2862069,1.382142857,188.377931,0.013809524,0.6825,114.8644828,947.1276923,0.02,70.55314912,130.2613152
7/10/2019,71.46894737,291.6390909,15.25763158,31.28710526,30.04526316,32.2162069,10.3065625,1.082105263,21.56,2.304375,18.359,1.04,2.9175,4.425,33.12583333,57.01068966,1.384285714,186.7244828,0.036190476,1.8,151.9696552,946.4565385,0.03,119.732614,291.7227
7/11/2019,76.03736842,358.3075758,14.04538462,29.07564103,28.37263158,31.61206897,9.418666667,0.981578947,21.56631579,2.0659375,22.11066667,1.014,2.845,4.16,34.6075,47.40103448,1.774642857,198.6824138,0,0,156.3196552,946.6065385,0.046666667,127.1943684,358.7245
7/12/2019,77.94263158,374.1315152,14.60487179,27.01410256,27.88447368,33.40689655,8.779666667,1.036842105,18.02026316,2.0903125,22.46290323,0.446,2.5575,3.973333333,34.16458333,50.9,1.573214286,190.3941379,0.00047619,0.0125,135.6662069,948.5957692,0.036666667,130.3062982,374.3902
7/13/2019,62.60157895,298.7633333,12.22794872,23.63871795,24.03552632,28.40413793,9.023548387,0.978157895,22.92973684,1.9534375,19.192,0.074,2.0025,3.441666667,34.85375,43.64275862,2.038571429,200.1586207,0,0,156.8613793,948.8996154,0.04,105.2492456,298.7757
7/14/2019,62.38973684,284.7972727,11.71487179,24.71666667,24.70157895,26.78642857,9.700967742,0.938947368,23.95842105,1.7084375,17.87774194,0.038,1.56,3.066666667,33.23041667,46.75896552,1.819642857,180.6841379,0,0,128.2210345,948.1353846,0.043333333,104.9032368,284.9493
7/15/2019,42.21894737,141.0393939,12.92615385,28.16794872,27.39473684,24.96551724,9.830967742,1.127368421,22.585,2.1778125,23.34870968,0.626,2.5975,3.48,28.26291667,69.3637931,1.608571429,144.1362069,0.159545455,4.69125,94.42241379,949.925,-0.026666667,70.95761404,141.2186061
7/16/2019,31.21421053,80.93090909,9.393333333,27.21153846,23.85210526,26.99,9.515483871,1.097105263,25.99052632,2.1096875,24.58774194,0.094,2.52,3.62,27.62,70.96793103,1.6875,126.9244828,0.195714286,100.75475,125.5910345,951.2642308,-0.028333333,52.98321053,81.31229091
7/17/2019,33.12657895,71.05242424,12.41564103,29.41692308,28.23631579,25.49827586,8.8471875,1.095263158,29.14736842,2.440625,26.30677419,0.124,2.405,3.558333333,27.04458333,77.74586207,1.097142857,170.1086207,0.265454545,10.104,108.927931,954.2707692,-0.02,56.10674561,71.63137576
7/18/2019,32.89378378,81.91151515,20.83052632,37.31078947,39.14783784,25.74535714,8.726451613,1.318918919,28.03972973,2.460322581,24.43758621,0.254,3.543333333,3.75,26.96041667,79.58793103,0.977142857,199.1289655,0.135454545,5.80175,118.7341379,953.47,0.005,55.72651351,82.27328485
7/19/2019,63.55027027,160.7412121,26.76052632,40.10842105,46.57756757,30.57321429,9.860645161,1.341621622,46.37837838,3.357741935,31.81206897,0.514,4.94,5.196,31.04625,63.46551724,0.875714286,148.66,0.75,0.41275,175.4541379,951.6696154,0.011666667,106.7987748,161.5263879
7/20/2019,46.63756757,119.2493939,15.20421053,37.28973684,34.79,34.2675,8.626129032,1.177837838,25.11108108,2.450645161,27.92724138,0.338,4.19,4.664,30.15,70.17655172,0.968214286,151.4913793,0.201818182,3.42875,117.5744828,952.7257692,0.03,78.17469369,119.8644061
7/21/2019,50.87888889,108.3621875,23.81351351,33.08216216,40.21805556,36.65592593,8.764333333,1.392777778,27.67666667,2.692333333,31.4637931,0.236,3.963333333,4.512,29.70956522,74.70928571,1.06037037,153.8032143,0.366190476,14.7275,152.8475,953.246,0.063333333,85.10218519,109.1949438
7/22/2019,59.74513514,122.0338235,29.05315789,34.58210526,43.85243243,43.48321429,9.140967742,1.536111111,29.40361111,2.841935484,32.902,0.316,4.73,5.848,31.08541667,71.59206897,0.915714286,139.7610345,0.21,4.05775,169.2531034,952.0503846,0.04,99.58372072,122.5931471
7/23/2019,72.13918919,157.6961765,24.42789474,40.57184211,45.05108108,45.34678571,8.970322581,1.685945946,34.89405405,2.739354839,36.40766667,0.564,5.163333333,4.796,33.08125,64.15241379,0.753928571,152.4596552,0.051904762,2.595,162.8013793,949.9780769,0.025,120.8273423,158.5422529
7/24/2019,61.32297297,153.8691176,19.99657895,38.55473684,40.01918919,43.68285714,8.686774194,1.337297297,28.88081081,2.23,29.37,1.418,4.313333333,4.284,31.96916667,65.03724138,1.138214286,185.6696552,0.066818182,2.297,141.1224138,948.7969231,0.048333333,103.1608559,154.7917353
7/25/2019,24.04756757,66.53117647,17.68973684,33.93710526,34.36972973,37.24392857,8.79,0.963513514,19.46194444,1.782666667,19.08571429,0.198,2.933333333,6.378,28.00208333,77.97068966,1.156071429,181.832069,1.602380952,80.7425,58.74206897,950.2503846,0.03,40.07927928,67.20055294
7/26/2019,30.59405405,61.75647059,13.82789474,32.49947368,30.51378378,36.32392857,8.853870968,0.983783784,25.43621622,2.208387097,25.99966667,0.404,3.593333333,7.532,27.7675,82.61413793,1.271428571,135.8668966,0.127619048,484.212,89.38931034,949.6176923,0.006666667,51.97028829,62.52134118
7/27/2019,26.70675676,47.43558824,12.10578947,25.66052632,25.6627027,30.56785714,8.685483871,1.010810811,25.78567568,1.957,25.26733333,0.764,1.46,5.5875,27.66875,85.24827586,1.536428571,122.97,0.130952381,416.78425,96.79103448,949.28,0.048333333,44.51126126,47.43558824
7/28/2019,21.08216216,49.01,9.25,22.30552632,21.52081081,28.23857143,8.461290323,0.903243243,27.09138889,1.270689655,15.61464286,0.364,0.64,4.62,29.4175,74.98517241,1.820714286,126.1886207,0.0095,171.555,135.7865517,950.3007692,0.12,35.13693694,49.01
7/29/2019,24.60162162,66.36470588,10.36210526,25.00868421,23.90216216,31.395,8.947096774,0.928918919,28.11081081,1.546333333,17.42689655,0.738,2.356666667,4.006,30.85833333,65.58,1.7175,121.9124138,0.151428571,7.635,139.4368966,951.3503846,0.091666667,41.0027027,67.03741176
7/30/2019,30.23432432,83.73647059,10.18052632,26.69342105,24.8927027,33.5775,9.300967742,0.964054054,24.17864865,2.025333333,21.68275862,0.8,2.53,4.6,30.46541667,66.51482759,1.476071429,116.8731034,0.00047619,0.035,121.53,951.1042308,0.031666667,51.38272973,84.06174118
7/31/2019,30.38864865,78.56294118,10.10078947,26.20315789,24.86432432,33.60964286,8.734516129,0.948648649,27.86054054,2.050322581,21.54172414,0.526,2.17,4.518,30.74791667,64.55310345,1.388571429,124.4258621,0.0035,307.8325,119.007931,950.5626923,0.06,51.63479279,78.99168235
8/1/2019,34.21,86.9969697,10.29815789,28.42026316,26.47918919,33.385,8.723225806,0.937297297,29.34351351,1.87,18.99551724,0.392,2,4.826,31.71708333,59.63517241,1.376428571,136.7134483,0.001428571,0.05,164.0565517,950.0588462,0.075,57.87633333,87.2570303
8/2/2019,35.36702703,85.39264706,12.13921053,31.01868421,29.39108108,33.37535714,8.447741935,1.037027027,26.31351351,2.193333333,29.69275862,0.324,3.11,6.804,29.84166667,70.73241379,1.136785714,145.6796552,0.021428571,1.1025,104.5275862,950.195,0.008333333,59.76614414,85.68479412
8/3/2019,38.84810811,80.76382353,16.81447368,30.95131579,33.15756757,35.29107143,9.389677419,1.08,24.36,2.604193548,32.12833333,0.35,3.463333333,9.05,28.73375,79.6575,1.118928571,135.0555172,0.109545455,3.3275,104.7417241,949.5226923,-0.028333333,65.45190991,81.14854706
8/4/2019,47.25567568,90.35878788,18.05315789,30.70105263,34.38972973,33.82321429,9.994516129,1.145945946,25.10111111,2.207419355,24.79827586,0.29,3.493333333,8.8,29.98,76.62607143,0.888571429,138.792069,0.032380952,1.6195,136.3855172,948.6330769,-0.085,79.18427027,90.55161212
8/5/2019,53.00243243,102.7047059,20.91052632,35.09631579,39.03756757,36.54678571,9.150967742,1.227837838,26.46189189,2.130967742,28.02033333,0.5,3.363333333,8.428,30.84416667,72.64678571,0.917857143,160.2644828,0.283181818,6.57,135.6403448,947.03,-0.085,88.57063964,103.6506118
8/6/2019,30.61162162,60.83117647,19.93368421,35.94684211,38.41864865,43.78142857,8.190967742,1.168378378,19.45756757,2.512258065,25.53931034,0.846,3.96,8.344,27.53916667,86.18206897,1.003571429,147.2137931,0.735909091,25.787,48.89310345,947.5746154,-0.093333333,51.99898198,61.61455294
8/7/2019,32.70777778,75.36909091,22.57684211,31.82552632,38.37135135,33.58178571,9.648709677,1.207567568,25.89486486,2.952258065,31.64466667,0.576,5.05,8.408,30.15583333,74.3162069,1.189642857,133.3675862,0,819.175,151.3286207,946.2719231,-0.016666667,55.4227037,75.86170909
8/8/2019,28.21666667,82.28323529,14.46078947,29.74131579,30.75189189,31.83642857,10.30774194,1.031891892,26.99810811,2.231612903,22.20896552,0.402,2.79,6.536,32.62458333,62.20931034,1.203928571,122.9510345,0,0,173.0031034,946.0138462,-0.038333333,47.02777778,82.63757059
8/9/2019,14.50277778,61.86294118,9.562894737,22.02026316,21.84162162,28.85607143,9.122903226,0.866756757,23.41432432,1.57,16.55892857,0.262,1.733333333,5.222,31.38333333,58.8725,2.765714286,119.7468966,0.0035,3342.88,143.127931,947.49,-0.02,24.1712963,62.62568235
8/10/2019,18.17583333,50.41,8.773783784,22.52135135,21.57083333,24.51333333,8.301666667,0.874166667,22.77111111,1.163666667,11.93965517,1.048,1.53,5.282,29.93291667,69.10137931,2.278571429,135.3037931,0,455.39,114.6765517,948.015,0.031666667,30.29305556,51.4018
8/11/2019,25.47914286,67.62617647,11.36861111,25.66611111,25.77485714,25.39153846,8.542413793,0.96,24.78833333,1.127741935,17.76666667,0.99,1.78,5.684,31.72833333,64.0375,1.295925926,166.2678571,0.008636364,0.45,157.3342857,957.1444,0.174,42.4652381,68.27365294
8/12/2019,21.10833333,53.98352941,14.35,26.59789474,28.65135135,26.145,8.308709677,1.048918919,19.09486486,1.52483871,17.1137931,0.866,2.66,6.05,30.46958333,70.61758621,1.217857143,219.6972414,0.052272727,2.74,101.9344828,949.4092308,0.083333333,35.18055556,54.90385882
8/13/2019,22.42805556,58.15735294,17.73842105,26.99763158,31.73567568,29.05142857,8.562903226,1.111351351,17.90135135,1.762333333,23.11068966,2.41,3.013333333,5.614,29.80916667,76.52482759,1.469642857,211.3031034,0.099545455,5.2325,118.8548276,949.3623077,0.095,37.38009259,58.99420588
8/14/2019,36.24,64.15147059,17.89378378,32.68,35.08777778,29.09678571,8.802666667,1.2475,28.84944444,1.970333333,22.07142857,6.606,5.735,8.7975,29.52708333,80.13285714,0.903703704,172.0417857,0.1485,4280.5025,139.3789286,958.7596,0.182,61.192,64.86844118
8/15/2019,27.56470588,55.58735294,16.86527778,24.0675,30.508,31.98214286,8.422,0.967777778,21.18527778,1.460666667,15.39928571,3.242,3.635,6.08,30.40291667,76.04142857,1.567407407,129.6242857,0.228636364,8.35,160.6414286,959.084,0.198,45.94117647,56.47560588
8/16/2019,16.01055556,38.40794118,13.71324324,21.81621622,26.28166667,29.55428571,8.459032258,0.888108108,21.13540541,1.15,15.77966667,2.65,1.58,4.806,28.94916667,77.32448276,2.051071429,123.1203448,0.031904762,1.47,123.3396552,949.2053846,0.223333333,26.68425926,38.40794118
8/17/2019,10.08305556,19.54606061,14.32675676,19.22027027,24.52444444,25.48642857,7.613548387,0.794324324,13.56,1.146451613,11.15413793,1.396,1.263333333,4.5,26.77291667,89.485,2.184285714,141.8227586,0.236521739,10.685,69.01896552,948.8380769,0.178333333,16.80509259,19.54606061
8/18/2019,17.06666667,36.86352941,20.48388889,22.22833333,26.62861111,24.64071429,8.503225806,1.047297297,16.85405405,1.637333333,18.95964286,2.546,2.576666667,5.312,26.99625,86.13965517,1.112142857,199.8631034,0.452173913,18.1075,79.71413793,952.8423077,0.076666667,28.44444444,36.86352941
8/19/2019,38.71111111,88.54352941,27.99555556,29.09027778,40.54638889,25.54222222,8.500967742,1.297027027,25.12837838,2.855,33.24862069,2.252,4.56,6.408,29.88916667,74.98103448,0.885,183.6358621,0,0,171.452069,952.5838462,0.085,65.22814815,88.77265882
8/20/2019,41.6,96.09060606,18.93702703,28.44432432,31.29722222,34.31142857,7.997419355,1.204444444,25.21805556,2.362,28.23310345,3.484,4.046666667,5.642,30.43375,73.31103448,1.273214286,223.2555172,0.004545455,0.235,170.4,951.9669231,0.03,69.94666667,96.16879394
8/21/2019,47.35114286,133.2078788,15.36810811,32.98189189,32.64777778,34.68892857,7.799032258,1.1425,27.83944444,2.505806452,27.57966667,5.384,3.646666667,5.824,31.13333333,69.66931034,1.230714286,212.1968966,0,0,179.267931,950.8346154,0.036666667,79.3402,133.5437212
8/22/2019,44.39485714,133.2890909,24.42837838,42.66891892,45.49944444,34.1175,8.442580645,1.224444444,21.90333333,3.125483871,32.17166667,1.686,5.663333333,8.702,29.48083333,71.95758621,0.975714286,196.8941379,0.090454545,2.3925,137.1893103,951.7130769,0.04,74.5116,133.6233091
8/23/2019,50.30722222,146.6318182,38.41842105,39.58184211,55.32432432,35.62034483,8.52125,1.365945946,23.97891892,3.62375,40.50967742,1.592,9.0175,13,30.72916667,69.89482759,0.855357143,195.2244828,0.016,1639.0625,160.0427586,951.0846154,0.098333333,84.16846296,146.6991818
8/24/2019,63.27305556,145.9133333,36.90289474,40.23394737,54.22351351,40.64827586,8.838064516,1.387837838,23.96594595,3.874375,39.99645161,1.526,10.8925,12.35666667,29.73333333,76.27,0.870714286,164.4968966,0.02047619,1.025,96.65034483,951.4503846,0.108333333,106.3459907,145.9950667
8/25/2019,33.09571429,67.8869697,11.22236842,31.36236842,27.79216216,34.44142857,8.247741935,0.923333333,20.92305556,1.874193548,27.1816129,1.59,3.006666667,4.542,28.02291667,81.00034483,1.031428571,137.6524138,0.554090909,5,101.1396552,951.8942308,0.213333333,56.05633333,68.5292303
8/26/2019,25.88638889,73.53606061,16.61684211,31.56947368,32.20513514,29.71535714,8.483125,1.021891892,21.59432432,2.255,29.88354839,0.91,3.173333333,6.086,30.14666667,71.34206897,1.301428571,132.6562069,0.005238095,0.2275,164.7886207,951.6073077,0.221666667,43.14398148,74.06533939
8/27/2019,41.1775,110.010303,21.86210526,33.67605263,38.60324324,32.10965517,9.96875,1.177837838,33.07594595,2.7759375,35.03903226,1.222,3.775,5.67,31.54791667,67.53241379,0.892142857,132.1917241,0,0,159.8331034,950.8461538,0.161666667,69.25658333,110.810097
8/28/2019,41.06972222,103.1730303,17.44894737,34.06315789,35.32513514,34.36482759,9.5615625,1.051891892,30.1327027,2.555,27.22774194,3.38,4.99,8.456666667,32.42833333,63.70206897,1.118214286,130.9717241,0.003809524,0.16,156.2624138,951.5261538,0.07,69.0805463,104.1095697
8/29/2019,33.27916667,90.01515152,11.51289474,30.23210526,27.00378378,32.7162069,8.23,0.928378378,28.07459459,1.96375,17.57166667,0.51,3.5375,6.313333333,32.27041667,64.55103448,1.382857143,148.5024138,0.00047619,0.0125,165.1924138,952.3484615,0.096666667,56.35597222,90.21484848
8/30/2019,50.28416667,109.6606061,13.37578947,32.71710526,30.39810811,33.69862069,9.395,1.041621622,36.18216216,2.0646875,20.27133333,0.714,3.7625,6.263333333,31.83916667,67.00137931,0.878928571,154.8155172,0,0,149.4789655,950.4592308,0.055,84.13080556,110.4673939
8/31/2019,56.16638889,126.4178788,17.98815789,39.70894737,39.14891892,37.17689655,9.050625,1.429459459,29.86297297,2.979375,31.61645161,1.2,7.08,9.456666667,31.71833333,71.22206897,0.806071429,182.4231034,0.057619048,2.2925,126.1375862,949.1157692,0.186666667,93.73843519,126.8895212
9/1/2019,32.72542857,78.3075,10.34945946,31.33243243,27.54,39.9537037,8.38483871,1.053333333,27.32666667,1.990322581,22.90225806,0.848,3.955,6.17,29.33166667,78.01724138,1.3125,134.1093103,0.147272727,4.2175,103.1093103,950.8361538,0.203333333,55.45153333,78.74135
9/2/2019,47.66472222,105.8315152,10.11657895,31.85289474,27.36081081,35.2737931,8.739375,1.068648649,35.63459459,2.0575,25.59129032,1.43,4.3725,6.243333333,31.20625,70.47172414,0.869642857,142.0258621,0.0005,819.075,150.9496552,950.7742308,0.351666667,79.85237963,106.7148848
9/3/2019,70.66916667,146.3054545,12.96473684,37.21131579,32.88027027,36.47310345,9.018125,1.213783784,28.89054054,2.5903125,27.71322581,2.3,4.9075,6.981666667,31.64375,71.0837931,0.801071429,161.2148276,0.00047619,0.0125,119.5451724,949.7803846,0.491666667,118.4263056,146.3793455
9/4/2019,70.84277778,148.2575758,9.988157895,35.84026316,29.46756757,37.18655172,9.17625,1.185945946,30.91864865,2.51875,30.06870968,1.616,7.1575,7.58,30.97458333,75.48068966,1.1575,141.8206897,0.003809524,0.175,113.9075862,950.0492308,0.335,118.7098704,148.2924242
9/5/2019,33.68083333,92.76636364,10.16078947,29.60315789,25.83054054,34.03482759,9.3228125,0.971621622,24.97432432,1.8821875,26.4183871,0.956,3.94,5.493333333,31.0125,72.86965517,1.253928571,132.3265517,0.001,818.1,127.9293103,950.4903846,0.135714286,57.01202778,92.91103636
9/6/2019,46.46333333,89.85363636,12.56894737,29.78052632,27.62297297,36.13551724,10.9803125,0.987567568,24.50945946,2.196875,22.94933333,1.482,3.86,5.643333333,31.375,71.30758621,1.199285714,146.6389655,0.006190476,0.3125,132.5024138,949.8069231,0.135714286,77.89011111,90.05656364
9/7/2019,34.15648649,84.51470588,13.76,30.6,29.68447368,33.35517241,8.274375,1.019473684,22.10459459,1.9028125,24.5816129,2.326,4.015,5.846666667,30.52625,73.91068966,1.234642857,151.8310345,0.033333333,1.655,126.9551724,958.158,0.148333333,57.78892793,84.82441176
9/8/2019,33.62135135,80.95941176,10.59025641,26.31564103,24.41105263,33.43793103,8.68875,0.901842105,27.93621622,1.671875,23.16774194,1.572,3.39,4.955,31.22625,70.96310345,0.99,116.1034483,0,0.005,146.87,950.9873077,0.25,56.91487387,81.34022353
9/9/2019,55.7372973,130.2076471,13.6574359,30.12051282,29.33552632,33.19310345,8.52625,1.012631579,28.37631579,2.025,27.33483871,1.364,4.63,5.726666667,32.12,66.34137931,0.976785714,170.3313793,0,0,151.1689655,949.8534615,0.172,93.03758559,130.6034941
9/10/2019,65.23027027,147.7991176,15.57282051,34.39974359,33.85578947,29.12428571,9.57875,1.067894737,37.27842105,2.4859375,29.74258065,2.856,4.9175,6.155,32.29375,65.30862069,0.7825,147.1210345,0,0,149.1351724,949.4742308,0.094,109.5427748,147.8431353
9/11/2019,78.50081081,177.3061765,16,39.20769231,36.58210526,35.55172414,9.54625,1.145135135,42.98947368,2.4746875,30.62451613,2.268,5.35,5.946666667,32.90916667,63.38724138,0.782857143,146.9955172,0,0,143.5334483,950.4638462,0.056,131.217991,177.7600529
9/12/2019,55.56833333,129.2191176,9.24,33.13947368,27.38216216,30.22285714,9.007096774,0.951666667,28.54135135,1.793870968,17.13137931,1.174,3.963333333,4.786,32.03291667,68.19655172,1.448928571,152.6189655,0.004347826,0.1875,120.5644828,951.5684615,0.125,92.76161111,129.6347353
